Name,Category,Popularity,Latitude,Longitude
Austrian National Library,,Tier V,48.2062603,16.36689531
Kabira Bay,,Tier V,24.46126272,124.1435347
Talkatora Garden,Visited,Tier V,28.62337939,77.1950127
Alive Museum Jeju,,Tier V,33.25490473,126.4087656
Cimetière du Père-Lachaise,,Tier V,48.8614926,2.393448845
Umbrella Waterfall,,Tier V,33.99574308,73.29521278
Deosai National Park,,Tier V,34.97051224,75.47182023
Life Science Centre,,Tier V,54.96709343,-1.620482401
Mount Pilatus,,Tier V,46.97943722,8.254702798
Ishigaki Stalactite Cave,,Tier V,24.36173823,124.1544608
Sa'dabad Cultural and Historical Complex,,Tier V,35.81614712,51.42404129
Sa'dabad Cultural and Historical Complex,,Tier V,35.81614696,51.42404793
Aru Valley,,Tier V,34.08939821,75.26274249
ISKATE by Roseate,,Tier V,28.50331702,77.09746328
Memento Park,,Tier V,47.42633611,18.9989299
Neermahal (Twijilikma Nuyung),,Tier V,23.50649629,91.31496259
Devka Beach,,Tier V,20.44375207,72.83169622
Zonal Anthropological Museum,,Tier V,11.66462735,92.74011819
"Grenen
",,Tier V,57.74706323,10.65264611
Chandigarh Botanical Garden Sarangpur,,Tier V,30.77640269,76.75977228
Wētā Cave,,Tier V,-41.30641935,174.8242498
Al Ain Oasis,,Tier V,24.21837363,55.76234224
PlayDXB,,Tier V,25.19581763,55.2807348
Mellat Park,,Tier V,35.77797077,51.41032691
Silvretta-Hochalpenstraße,,Tier V,46.91777216,10.09428918
Matterhorn,,Tier V,45.97661332,7.658401378
Matterhorn,,Tier V,45.97654388,7.658427691
Chandigarh Bird Park,,Tier V,30.74868157,76.81031417
"Cathedral Basilica of St. John the Apostle, Eger",,Tier V,47.89947266,20.37312566
City Lights Booksellers & Publishers,,Tier V,37.79763035,-122.4066218
Çatalhöyük,,Tier V,37.66805534,32.8265704
Beit Guvrin-Maresha National Park,,Tier V,31.60171293,34.89546407
The Menil Collection,,Tier V,29.73717468,-95.39743623
Air Force Museum,,Tier V,25.53671774,91.82134379
"Khandoli Park, Giridih",,Tier V,24.23409802,86.34193538
"Khandoli Park, Giridih",,Tier V,24.23409172,86.34193719
Al Montazah Parks,,Tier V,25.34383535,55.37942808
Parashar Lake,,Tier V,31.75456046,77.10106834
허심청 온천탕,,Tier V,35.22101579,129.0826407
Ganesh Tok,,Tier V,27.34150536,88.62128482
Mu Ko Ang Thong National Park,,Tier V,9.635234881,99.67176836
North Bay underwater activity,,Tier V,11.70450271,92.75168232
Pulpit Rock,,Tier V,58.98641266,6.190428312
The Wrigley Building,,Tier V,41.88970427,-87.62459421
Heddal stave church,,Tier V,59.57952748,9.17622703
Grampians National Park,,Tier V,-37.21090755,142.3979299
Four Seasons Hotel Gresham Palace Budapest,,Tier V,47.49966302,19.0480342
Khajoo Bridge,,Tier V,32.63685518,51.68333931
Bernina Express,,Tier V,46.85388005,9.52919951
Yekaterinburgskiy Gosudarstvennyy Akademicheskiy Teatr Opery I Baleta,,Tier V,56.83931691,60.61652535
BABOUCHKA,,Tier V,31.62198445,-8.000580072
Sundarbans,,Tier V,22.17248656,89.06104351
Hops n Grains The Microbrewery,,Tier V,30.69841385,76.84909631
Dhanmondi Lake,,Tier V,23.74759426,90.37837265
Valley of Flowers National Park,,Tier V,30.72749512,79.607308
The Frick Collection,,Tier V,40.77110973,-73.96742237
Karnala Fort,,Tier V,18.88159241,73.11875532
"Nature Trails Durshet, Khopoli",,Tier V,18.6996995,73.29831617
Jhandewalan Hanuman Temple,,Tier V,28.64914739,77.20415768
Tomb of Tansen,,Tier V,26.23154293,78.17910087
Tadoba-Andhari Tiger Reserve,,Tier V,20.27181839,79.3875378
"The National Museum of Art, Osaka",,Tier V,34.69177702,135.4919872
Aiguille du Midi,,Tier V,45.87925907,6.88728042
YS Falls,,Tier V,18.15383751,-77.82370983
KidZania,,Tier V,25.19504483,55.2800733
San Cristóbal Hill,,Tier V,-33.42023936,-70.63138712
Betla National Park,,Tier V,23.88565846,84.19242358
Ghalib Ki Haveli,,Tier V,28.65429985,77.22559626
Krang Suri Waterfall,,Tier V,25.28787756,92.12516551
India International Centre,,Tier V,28.59361767,77.22271804
City Under The City,,Tier V,47.9016705,20.37161117
The Albert Memorial,,Tier V,51.50237799,-0.177704733
Nanda Devi National Park,,Tier V,30.65873523,79.83864812
Musée d'Art et d'Histoire,,Tier V,46.19924931,6.151413139
Karachi Press Club,,Tier V,24.85514722,67.02640359
Korlai Fort,,Tier V,18.5363033,72.90816195
Hells Gate National Park,,Tier V,-0.875800726,36.3173817
Ujjayanta Palace,,Tier V,23.83732086,91.28272026
Black River Gorges National Park,,Tier V,-20.42610166,57.45113794
Canada Place Cruise Ship Terminal,,Tier V,49.28751045,-123.1128563
Arg of Karim Khan,,Tier V,29.61766222,52.54468005
Hanbat Arboretum,,Tier V,36.36834632,127.3880134
Bora Bora,,Tier V,-16.50285868,-151.7410682
Khao Sam Roi Yot National Park,,Tier V,12.12857502,99.95378571
Moraine Lake,,Tier V,51.32204148,-116.1847117
Velliangiri Hills,,Tier V,10.9697063,76.72405681
Socotra,,Tier V,12.50039106,53.85108699
Udayagiri Caves,,Tier V,23.53625869,77.77215153
National Museum of Iceland,,Tier V,64.14160526,-21.94859138
8 Lakes,,Tier V,43.50693992,77.15602493
Hauz Khas Fort,Visited,Tier V,28.55321031,77.19357052
Rose Cafe,,Tier V,28.51777745,77.19831347
Udaygiri Caves,,Tier V,23.53628807,77.77215073
Balancing Rock,,Tier V,23.14844568,79.90490404
DMZ Museum,,Tier V,38.57643125,128.3825427
Odisha State Tribal Museum,,Tier V,20.28300206,85.80684939
Vienna Gate,,Tier V,47.50506169,19.03060905
Hallasan National Park,,Tier V,33.36063236,126.5358325
Turner Contemporary,,Tier V,51.39113445,1.381957613
Lake Bohinj,,Tier V,46.28334618,13.85845866
Ganina Yama,,Tier V,56.9419908,60.47316858
National Museum of the Republic of Kazakhstan,,Tier V,51.11847727,71.46968379
Turaida Museum Reserve,,Tier V,57.18674358,24.84774865
Akhnoor Fort,,Tier V,32.89574791,74.74038479
Cades Cove,,Tier V,35.5942566,-83.84186348
Angolkert,,Tier V,47.64953084,18.3314838
Bigorski Monastery St John the Baptist,,Tier V,41.62116766,20.60942134
Museum Island,,Tier V,52.51697057,13.40182121
Behular Bashor Ghor - Gokul Medh,,Tier V,24.93623006,89.33665207
Appu Ghar,,Tier V,28.46153802,77.0712392
Marassi Aquarium & Underwater Zoo,,Tier V,26.30358361,50.643353
Schilthorn - Piz Gloria,,Tier V,46.55723254,7.835191183
Gyarah Murti,Visited from Outside,Tier V,28.61002386,77.19168865
The Pahari Store,,Tier V,29.39025296,79.45493481
Cedars of God Bsharri,,Tier V,34.24383843,36.04888684
Arwah Cave,,Tier V,25.29863554,91.72636993
Slane Castle,,Tier V,53.70960235,-6.561476916
Cork City Gaol,,Tier V,51.89946272,-8.499022831
Uluṟu-Kata Tjuṯa National Park,,Tier V,-25.34363487,131.034471
BUNK'ART 1,,Tier V,41.34979069,19.86046079
Tutla Bhawani Waterfall,,Tier V,24.79496781,83.99754014
Karaikal Beach Park,,Tier V,10.91387595,79.85032754
Vank Cathedral,,Tier V,32.63502962,51.65563124
Parliament House,,Tier V,28.6172495,77.20819313
Gadwal Fort,,Tier V,16.23703057,77.79928347
Saona Island,,Tier V,18.15439395,-68.68559916
Rocky Mountains,,Tier V,45.16329623,-109.8424772
Budapest History Museum / Castle Museum,,Tier V,47.49514887,19.04028475
Fin Garden,,Tier V,33.94620063,51.37243373
Hvar,,Tier V,43.1633803,16.62194974
Nathula,,Tier V,27.386504,88.83084575
Taman Negara,,Tier V,4.634323556,102.4084785
Qutb-ud-Din Aibak's Tomb,,Tier V,31.57476815,74.31360743
People's History Museum,,Tier V,53.48141441,-2.252888496
Mehrauli Archaeological Park,,Tier V,28.52027518,77.18763037
Мавзолей В.И. Ленина на Красной площади,,Tier V,55.75369951,37.61986283
Geghard,,Tier V,40.14044114,44.81854063
McNay Art Museum,,Tier V,29.48567882,-98.457092
Bahla Fort,,Tier V,22.96435754,57.30021561
Jonha Falls,,Tier V,23.3423356,85.61017628
Jonha Falls,,Tier V,23.34229728,85.61021775
Playa Varadero,,Tier V,-2.723535392,-80.29996292
Na Muang Waterfall 1,,Tier V,9.466791597,99.98377222
JUNGLE SAFARI INDIA,,Tier V,28.62124716,77.28437946
Panna National Park,,Tier V,24.59047575,79.94167793
WWT London Wetland Centre,,Tier V,51.47615434,-0.234666813
Catedral Primada de las Américas de Santo Domingo,,Tier V,18.47305264,-69.88407093
Vigadó Concert Hall,,Tier V,47.49594238,19.04935021
Ahdoos Restaurant,,Tier V,34.07239906,74.81897421
Naddi View Point,,Tier V,32.25311703,76.30289433
Santa Lucía Hill,,Tier V,-33.44026783,-70.64331623
Shannon Falls Provincial Park,,Tier V,49.66557702,-123.1621759
Uluru,,Tier V,-25.34384346,131.0344062
Groeninge Museum,,Tier V,51.20520708,3.226655932
Oeschinen Lake,,Tier V,46.498456,7.726418488
Oeschinen Lake,,Tier V,46.49830768,7.727156005
St. Sebald - Sebalduskirche Nürnberg,,Tier V,49.45524412,11.07601912
Saif-ul-Maluk Lake,,Tier V,34.87733524,73.69385066
Van Nelle Factory BV,,Tier V,51.92323264,4.433438969
Atlas Mountains,,Tier V,35.19404905,0.28300834
Heritage Transport Museum,,Tier V,28.25291145,76.9243143
Kaas plateau,,Tier V,17.72117785,73.82417127
Jaldapara National Park,,Tier V,26.69055416,89.28054715
Ocean Rafting,,Tier V,-20.26393731,148.7134426
Jawaharlal Nehru Biological Park,,Tier V,23.68060139,86.15337133
Dhanushkodi Beach,,Tier V,9.218040103,79.35411766
Tomb of Hazrat Shah Rukn-e-Alam,,Tier V,30.19893131,71.47169984
Khan Chacha - Connaught Place,,Tier V,28.63407648,77.22083963
Government Museum and Art Gallery,,Tier V,30.74897633,76.78735081
Craters of the Moon,,Tier V,-38.64429375,176.0714325
Vallarta Botanical Gardens AC,,Tier V,20.46530947,-105.2920066
Ko Samui,,Tier V,9.518568302,100.0142307
Massanjore Dam,,Tier V,24.10627547,87.30769888
Grossglockner High Alpine Road,,Tier V,47.08332715,12.84275935
Park St,,Tier V,22.55410559,88.35134979
Children Traffic Park,,Tier V,30.74487457,76.76502303
Dolphin Water Park,,Tier V,27.23838601,77.86780714
Károlyi Garden,,Tier V,47.49209343,19.0597652
Munger Fort,,Tier V,25.37886256,86.4699475
Margaret Island Open-Air Stage,,Tier V,47.53042594,19.05006886
Manly Beach,,Tier V,-33.79624604,151.2883851
Pinnawala Elephant Orphanage,,Tier V,7.300863827,80.38886382
Hard Rock Café,,Tier V,28.62916077,77.21978163
Whakarewarewa - The Living Maori Village,,Tier V,-38.16112889,176.256487
Nasir al-Mulk Mosque,,Tier V,29.60867267,52.54856875
"Shaheed Chandra Shekhar Azad Bird Sanctuary, Nawabganj",,Tier V,26.61917613,80.65313905
Szemlő-hegyi Cave,,Tier V,47.52837332,19.0256774
Lake Reserved Forest,,Tier V,30.74583137,76.82737956
Airport Shuttle Express - Fiumicino Airport,,Tier V,41.79470856,12.25080192
Verzetsmuseum Amsterdam - Museum of WWII Resistance,,Tier V,52.36783961,4.912758165
Derawar Fort,,Tier V,28.76800736,71.33435361
Aggtelek National Park,,Tier V,48.50801243,20.54004203
Wilpattu National Park,,Tier V,8.458166328,80.05182945
Aoraki/Mount Cook National Park,,Tier V,-43.59465591,170.2623939
"The Singalila National Park - West Bengal, India",,Tier V,27.03965081,88.07498222
Paro Taktsang,,Tier V,27.48880699,89.35873842
Chehel Sotoon Palace,,Tier V,32.65730556,51.67171294
Rashtrapati Bhavan Musuem,Visited-Closes too early,Tier V,28.61889792,77.19666287
Austrian Parliament,,Tier V,48.20805024,16.35916159
Fatehpuri Masjid,,Tier V,28.65667709,77.22279206
Maasai Mara National Reserve,,Tier V,-1.482100221,35.12997887
Udawatta Kele Sanctuary,,Tier V,7.298879293,80.64240313
Coral Island,,Tier V,7.745132409,98.37557014
Palace Fronteira,,Tier V,38.74012213,-9.180379054
National Mattress Outlet Plus+,,Tier V,43.61522802,-79.57809559
"Clifton Beach, Karachi",,Tier V,24.80983831,67.01139329
Cactus Garden,,Tier V,30.69807515,76.8506331
The Ridge,,Tier V,31.10478149,77.17482053
Novotel Budapest Danube,,Tier V,47.50841201,19.03896806
Schloss Rosenburg,,Tier V,48.62824146,15.63457007
Aanamalai Tiger Reserve,,Tier V,10.40907031,77.12826744
Pusat Pemuliharaan Orang Utan Sepilok,,Tier V,5.870749405,117.9319452
Donegal Castle,,Tier V,54.65511864,-8.110674028
National Kandawgyi Gardens,,Tier V,21.99406808,96.46943768
Ludwig Museum,,Tier V,47.46963869,19.07099279
Lodh Waterfalls,,Tier V,23.48088884,84.01947703
Neuchâtel Castle,,Tier V,46.99196008,6.927180341
The Bowes Museum,,Tier V,54.54192957,-1.915703276
Nehru Planetarium,After Elections,Tier V,28.60382471,77.19804938
Nehru Museum & Planetarium,After Elections,Tier V,28.60375507,77.1981096
Pandav Caves and Fall,,Tier V,24.73068225,80.06655669
Confluence Park,,Tier V,39.75314816,-105.0130116
Phewa Lake,,Tier V,28.21649174,83.9453429
Gelati Monastery,,Tier V,42.29464397,42.76811933
Lake Dudhani End Point,,Tier V,20.18306685,73.15298813
Sri Maha Bodhi Viharaya,,Tier V,7.295644673,80.63093515
Shaheed Minar,,Tier V,22.56287688,88.34918817
Manthokha Waterfall Resort,,Tier V,35.06655305,75.99548571
Iga-ryu Ninja Museum,,Tier V,34.7718206,136.1291059
Titlis,,Tier V,46.77210242,8.43769618
Niavaran Palace Complex,,Tier V,35.81115631,51.47259391
Titlis,,Tier V,46.77204889,8.437740924
Zwack Unicum Museum,,Tier V,47.47592261,19.06970481
Mahabaleshwar Hill Station,,Tier V,17.93071806,73.64771274
Ramshej Fort,,Tier V,20.11218891,73.76733621
Aharbal Waterfall,,Tier V,33.64908922,74.78342533
Kuno National Park,,Tier V,25.74592549,77.10504537
Isa Khan's Tomb,,Tier V,28.59230329,77.24619395
Udaygiri Caves,,Tier V,23.53624889,77.7721302
Bandhavgarh Tiger Reserve,,Tier V,23.72233911,81.02327674
Bandhavgarh Tiger Reserve,,Tier V,23.72218178,81.02336262
Swargadwar Sea Beach,,Tier V,19.79197653,85.81573082
